"","id","created_at","text","url","retruth_count","like_count","reply_count","engagement_ratio","is_retruth","hour_of_day","day_of_week","is_weekend","days_since_last_post","sentiment_score","sentiment_label","emotion","readability_score","word_count","cap_ratio","all_caps_word_count","exclamation_count","question_count","ellipsis_count","link_count","hashtag_count","hashtag_list","post_length_category","mentions_media","media_outlets_mentioned","politicians_mentioned","countries_mentioned","companies_mentioned","mentions_person","toxicity_score","topic","rhetorical_device","target_entity","sentiment_toward_target","is_policy_related","has_text"
"2598",114734431573760704,2025-06-23 19:54:49.59,"Iâd like to thank the Highly Respected Emir of Qatar for all that he has done in seeking Peace for the Region. Regarding the attack today at the American Base in Qatar, I am pleased to report that, in addition to no Americans being killed or wounded, very importantly, there have also been no Qataris killed or wounded. Thank you for your attention to this matter!","https://truthsocial.com/@realDonaldTrump/114734431573760700",3959,23174,688,0.833,"False",19,"Monday","False",0,0.8977,"positive","unknown",10.5,66,0.0498,0,1,0,0,0,0,"[]","short","False","[]","[]","[""Qatar""]","[]","[]",5e-04,"Foreign Policy","Praise","Emir of Qatar","positive","True","True"
"2599",114734462054466464,2025-06-23 20:02:34.688,"CONGRATULATIONS WORLD, ITâS TIME FOR PEACE!","https://truthsocial.com/@realDonaldTrump/114734462054466468",7565,40623,3171,0.791,"False",20,"Monday","False",0.01,0.8795,"positive","unknown",6.4,6,0.875,5,1,0,0,0,0,"[]","short","True","[""Time""]","[]","[]","[""CONGRATULATIONS WORLD""]","[]",6e-04,"Foreign Policy","Praise","World","positive","True","True"
"2600",114734934153569648,2025-06-23 22:02:38.349,"CONGRATULATIONS TO EVERYONE! It has been fully agreed by and between Israel and Iran that there will be a Complete and Total CEASEFIRE (in approximately 6 hours from now, when Israel and Iran have wound down and completed their in progress, final missions!), for 12 hours, at which point the War will be considered, ENDED! Officially, Iran will start the CEASEFIRE and, upon the 12th Hour, Israel will start the CEASEFIRE and, upon the 24th Hour, an Official END to THE 12 DAY WAR will be saluted by the World. During each CEASEFIRE, the other side will remain PEACEFUL and RESPECTFUL. On the assumption that everything works as it should, which it will, I would like to congratulate both Countries, Israel and Iran, on having the Stamina, Courage, and Intelligence to end, what should be called, âTHE 12 DAY WAR.â This is a War that could have gone on for years, and destroyed the entire Middle East, but it didnât, and never will! God bless Israel, God bless Iran, God bless the Middle East, God bless the United States of America, and GOD BLESS THE WORLD!DONALD J. TRUMP,PRESIDENT OF THE UNITED STATES OF AMERICA","https://truthsocial.com/@realDonaldTrump/114734934153569653",25646,108977,13132,0.7376,"False",22,"Monday","False",0.08,0.9898,"positive","unknown",10.8,194,0.2231,27,5,0,0,0,0,"[]","medium","True","[""AP""]","[""Xi""]","[""Iran"", ""Israel"", ""Countries""]","[""PEACEFUL"", ""Complete and Total CEASEFIRE"", ""the World"", ""CEASEFIRE"", ""Courage"", ""Intelligence""]","[""RESPECTFUL""]",0.0021,"Foreign Policy","Praise","Israel and Iran","positive","True","True"
"2601",114735646669385952,2025-06-24 01:03:50.558,"","https://truthsocial.com/@realDonaldTrump/114735646669385960",716,3428,240,0.7819,"False",1,"Tuesday","False",0.13,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2602",114735648868565840,2025-06-24 01:04:24.114,"","https://truthsocial.com/@realDonaldTrump/114735648868565847",880,3782,330,0.7576,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2603",114735654572804192,2025-06-24 01:05:51.074,"","https://truthsocial.com/@realDonaldTrump/114735654572804189",578,2691,260,0.7625,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2604",114735726300734608,2025-06-24 01:24:05.556,"","https://truthsocial.com/@realDonaldTrump/114735726300734601",2527,11674,351,0.8022,"False",1,"Tuesday","False",0.01,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2605",114735727520741152,2025-06-24 01:24:24.17,"Thanks to Tim Kennedy and Congressman Cory Mills for a great interview with Laura Ingraham!!!","https://truthsocial.com/@realDonaldTrump/114735727520741150",1665,10042,158,0.8464,"False",1,"Tuesday","False",0,0.8349,"positive","unknown",9.9,15,0.1013,0,3,0,0,0,0,"[]","short","False","[]","[]","[]","[]","[""Laura Ingraham"", ""Tim Kennedy"", ""Cory Mills""]",7e-04,"Media","Praise","Tim Kennedy, Cory Mills, Laura Ingraham","positive","False","True"
"2606",114735730944623952,2025-06-24 01:25:16.414,"","https://truthsocial.com/@realDonaldTrump/114735730944623949",2165,12288,324,0.8316,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2607",114735731770965888,2025-06-24 01:25:29.1,"","https://truthsocial.com/@realDonaldTrump/114735731770965885",2548,13146,436,0.815,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2608",1.14735742708e+17,2025-06-24 01:28:15.91,"","https://truthsocial.com/@realDonaldTrump/114735742707999502",2064,11991,381,0.8306,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2609",114735743638036608,2025-06-24 01:28:30.102,"","https://truthsocial.com/@realDonaldTrump/114735743638036591",2234,11402,289,0.8188,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2610",114735744213975248,2025-06-24 01:28:38.892,"","https://truthsocial.com/@realDonaldTrump/114735744213975258",3005,14467,615,0.7999,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2611",114735798619882608,2025-06-24 01:42:29.061,"","https://truthsocial.com/@realDonaldTrump/114735798619882606",2159,11438,501,0.8113,"False",1,"Tuesday","False",0.01,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2612",114735810469150928,2025-06-24 01:45:29.863,"","https://truthsocial.com/@realDonaldTrump/114735810469150929",2330,12412,651,0.8063,"False",1,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2613",114735824993417952,2025-06-24 01:49:11.487,"Members of Congress are united in their commitment to deliver the One Big Beautiful Bill to you, the American People!","https://truthsocial.com/@realDonaldTrump/114735824993417950",2153,9620,477,0.7853,"False",1,"Tuesday","False",0,0.8622,"positive","unknown",12.3,20,0.0816,0,1,0,0,0,0,"[]","short","False","[]","[]","[]","[""Congress""]","[]",9e-04,"Economy","Policy Statement","Congress, American People","positive","True","True"
"2614",114735830758023648,2025-06-24 01:50:39.446,"https://hannity.com/media-room/trump-announces-ceasefire-israel-and-iran-agree-to-complete-and-total-ceasefire/","https://truthsocial.com/@realDonaldTrump/114735830758023638",1817,8820,362,0.8019,"False",1,"Tuesday","False",0,0,"neutral","unknown",256.2,1,0,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",8e-04,"Foreign Policy","Boast","Israel, Iran","positive","True","True"
"2615",114735835825162720,2025-06-24 01:51:56.767,"https://hannity.com/media-room/post-op-ed-trumps-iran-strike-opens-the-door-to-a-new-era-of-mideast-peace-and-prosperity/","https://truthsocial.com/@realDonaldTrump/114735835825162723",1879,9201,440,0.7987,"False",1,"Tuesday","False",0,0,"neutral","unknown",279.8,1,0,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[""https://hannity.com/media-room/post-op-ed-trumps-iran-strike-opens-the-door-to-a-new-era-of-mideast-peace-and-prosperity/""]",9e-04,"Foreign Policy","Boast","Iran, Middle East","positive","True","True"
"2616",114735911930766736,2025-06-24 02:11:18.045,"","https://truthsocial.com/@realDonaldTrump/114735911930766741",2496,13227,729,0.804,"False",2,"Tuesday","False",0.01,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2617",114735940283355328,2025-06-24 02:18:30.669,"Israel & Iran came to me, almost simultaneously, and said, âPEACE!â I knew the time was NOW. The World, and the Middle East, are the real WINNERS! Both Nations will see tremendous LOVE, PEACE, AND PROSPERITY in their futures. They have so much to gain, and yet, so much to lose if they stray from the road of RIGHTEOUSNESS & TRUTH. The future for Israel & Iran is UNLIMITED, & filled with great PROMISE. GOD BLESS YOU BOTH!","https://truthsocial.com/@realDonaldTrump/114735940283355339",4637,20626,1857,0.7605,"False",2,"Tuesday","False",0.01,0.9869,"positive","unknown",4.8,78,0.2829,14,3,0,0,0,0,"[]","short","True","[""Time""]","[]","[""Iran"", ""Israel""]","[""PROSPERITY"", ""PEACE"", ""RIGHTEOUSNESS & TRUTH"", ""LOVE"", ""UNLIMITED, & filled"", ""Israel & Iran""]","[""GOD""]",0.0011,"Foreign Policy","Boast","Israel, Iran","positive","True","True"
"2618",114736023113491920,2025-06-24 02:39:34.559,"Nate Friedman: âDeranged leftist paid protestor says she wants to destroy Israel then I expose her! Soros is behind it all with proofâ¦â","https://truthsocial.com/@realDonaldTrump/114736023113491933",3297,9330,640,0.7032,"False",2,"Tuesday","False",0.01,-0.6588,"negative","unknown",5.8,23,0.0504,0,1,0,0,0,0,"[]","short","False","[]","[]","[""Israel""]","[]","[""\u00a6"", ""Soros""]",0.3582,"Other","Accusation","leftist paid protestor, Soros, Israel","negative","False","True"
"2619",114736024957445328,2025-06-24 02:40:02.695,"","https://truthsocial.com/@realDonaldTrump/114736024957445314",2628,10659,810,0.7561,"False",2,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2620",114736040152592112,2025-06-24 02:43:54.554,"âTell Your Senators: Stop the Largest Tax Hike in History. Vote YES on the Working Family Tax Cuts.â https://www.onenationamerica.org/working-family-taxcuts/","https://truthsocial.com/@realDonaldTrump/114736040152592105",2508,11565,398,0.7992,"False",2,"Tuesday","False",0,0.3034,"positive","unknown",14.8,19,0.1119,1,0,0,0,1,0,"[]","short","False","[]","[]","[]","[""the Working Family Tax Cuts.\u00e2\u0080\u009d""]","[]",8e-04,"Economy","Call to Action","Senators","negative","True","True"
"2621",114736048805846016,2025-06-24 02:46:06.592,"","https://truthsocial.com/@realDonaldTrump/114736048805846023",2359,13451,540,0.8227,"False",2,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2622",114736051907565440,2025-06-24 02:46:53.921,"","https://truthsocial.com/@realDonaldTrump/114736051907565431",3053,16200,1001,0.7998,"False",2,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2623",114736246330286688,2025-06-24 03:36:20.576,"https://truthsocial.com/@realDonaldTrump/114735940283355339","https://truthsocial.com/@realDonaldTrump/114736246330286685",1077,5350,365,0.7877,"False",3,"Tuesday","False",0.03,0,"neutral","unknown",91,1,0.0339,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",0.0012,"Foreign Policy","Other","","neutral","True","True"
"2624",114736289471368576,2025-06-24 03:47:18.857,"We couldnât have made todayâs âdealâ without the talent and courage of our great B-2 pilots, and all of those associated with that operation. In a certain and very ironic way, that perfect âhit,â late in the evening, brought everyone together, and the deal was made!!!","https://truthsocial.com/@realDonaldTrump/114736289471368584",1718,8987,895,0.7747,"False",3,"Tuesday","False",0.01,0.8968,"positive","unknown",11.3,46,0.0128,1,3,0,0,0,0,"[]","short","False","[]","[]","[]","[]","[]",8e-04,"Foreign Policy","Boast","B-2 pilots","positive","True","True"
"2625",114736296778881584,2025-06-24 03:49:10.361,"https://truthsocial.com/@realDonaldTrump/114735810469150929","https://truthsocial.com/@realDonaldTrump/114736296778881586",1037,5868,561,0.786,"False",3,"Tuesday","False",0,0,"neutral","unknown",91,1,0.0339,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",0.0011,"Foreign Policy","Other","","neutral","True","True"
"2626",114736609585800480,2025-06-24 05:08:43.416,"THE CEASEFIRE IS NOW IN EFFECT. PLEASE DO NOT VIOLATE IT!  DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES!","https://truthsocial.com/@realDonaldTrump/114736609585800487",2797,13255,1644,0.749,"False",5,"Tuesday","False",0.06,0.808,"positive","unknown",4.9,19,0.9432,19,2,0,0,0,0,"[]","short","False","[]","[]","[""THE UNITED STATES""]","[]","[""DONALD J. TRUMP""]",7e-04,"Foreign Policy","Call to Action","","neutral","True","True"
"2627",114736702510423648,2025-06-24 05:32:21.331,"âToo Lateâ Jerome Powell, of the Fed, will be in Congress today in order to explain, among other things, why he is refusing to lower the Rate. Europe has had 10 cuts, we have had ZERO. No inflation, great economy - We should be at least two to three points lower. Would save the USA 800 Billion Dollars Per Year, plus. What a difference this would make. If things later change to the negative, increase the Rate. I hope Congress really works this very dumb, hardheaded person, over. We will be paying for his incompetence for many years to come. THE BOARD SHOULD ACTIVATE. MAKE AMERICA GREAT AGAIN!","https://truthsocial.com/@realDonaldTrump/114736702510423652",2082,8860,981,0.7431,"False",5,"Tuesday","False",0.02,-0.8872,"negative","unknown",5.6,108,0.1434,10,1,0,0,0,0,"[]","medium","False","[]","[]","[""ZERO""]","[""the USA 800 Billion Dollars Per"", ""THE BOARD SHOULD"", ""Rate"", ""Congress"", ""Fed""]","[""Jerome Powell""]",0.1753,"Economy","Accusation","Jerome Powell","negative","True","True"
"2628",114737953503348544,2025-06-24 10:50:29.97,"ISRAEL. DO NOT DROP THOSE BOMBS. IF YOU DO IT IS A MAJOR VIOLATION. BRING YOUR PILOTS HOME, NOW!  DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES","https://truthsocial.com/@realDonaldTrump/114737953503348541",4181,21283,2136,0.7711,"False",10,"Tuesday","False",0.22,0.106,"positive","unknown",4.1,27,0.9407,26,1,0,0,0,0,"[]","short","False","[]","[]","[""THE UNITED STATES"", ""ISRAEL""]","[]","[""DONALD J. TRUMP""]",0.0602,"Foreign Policy","Threat","Israel","negative","True","True"
"2629",114738104789842128,2025-06-24 11:28:58.418,"ISRAEL is not going to attack Iran. All planes will turn around and head home, while doing a friendly âPlane Waveâ to Iran. Nobody will be hurt, the Ceasefire is in effect! Thank you for your attention to this matter! DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES","https://truthsocial.com/@realDonaldTrump/114738104789842114",4915,26721,2034,0.7936,"False",11,"Tuesday","False",0.03,0.8441,"positive","unknown",5.4,48,0.2342,9,2,0,0,0,0,"[]","short","False","[]","[]","[""Iran"", ""ISRAEL"", ""THE UNITED STATES"", ""Wave\u00e2\u0080\u009d""]","[""Ceasefire""]","[""DONALD J. TRUMP""]",0.0032,"Foreign Policy","Policy Statement","Israel","neutral","True","True"
"2630",114738128058193088,2025-06-24 11:34:53.465,"IRAN WILL NEVER REBUILD THEIR NUCLEAR FACILITIES!","https://truthsocial.com/@realDonaldTrump/114738128058193093",2860,16929,1444,0.7973,"False",11,"Tuesday","False",0,0,"neutral","unknown",12.4,7,0.9767,7,1,0,0,0,0,"[]","short","False","[]","[]","[]","[""IRAN""]","[]",0.0471,"Foreign Policy","Policy Statement","Iran","negative","True","True"
"2631",114738519652958832,2025-06-24 13:14:28.728,"Heading to NATO where, at worst, it will be a much calmer period than what I just went through with Israel and Iran. I look forward to seeing all of my very good European friends, and others. Hopefully, much will be accomplished!","https://truthsocial.com/@realDonaldTrump/114738519652958827",3069,17626,756,0.8217,"False",13,"Tuesday","False",0.07,0.8705,"positive","unknown",7,42,0.0585,1,1,0,0,0,0,"[]","short","False","[]","[]","[""Iran"", ""Israel""]","[""NATO""]","[]",7e-04,"Foreign Policy","Other","NATO","positive","True","True"
"2632",114738521695017488,2025-06-24 13:14:59.887,"China can now continue to purchase Oil from Iran. Hopefully, they will be purchasing plenty from the U.S., also. It was my Great Honor to make this happen!","https://truthsocial.com/@realDonaldTrump/114738521695017472",3045,16954,619,0.8223,"False",13,"Tuesday","False",0,0.8832,"positive","unknown",5.3,28,0.0703,1,1,0,0,0,0,"[]","short","True","[""AP""]","[]","[""China"", ""U.S."", ""Iran""]","[]","[]",7e-04,"Foreign Policy","Boast","China","positive","True","True"
"2633",114738530800440064,2025-06-24 13:17:18.825,"Third Rate Congressman Thomas Massie, of the Great Commonwealth of Kentucky, a phenomenal State that I won all three times (by a lot!), keeps talking about how he is going to protect the Constitution, but he is actually very bad for the Constitution, and will probably vote against âTHE GREAT, BIG, BEAUTIFUL BILL,â that grants the Biggest Tax Cuts in History, secures our Southern Border from Criminal Invasion, funds the Golden Dome, our Great Military and Veterans, protects our Second Amendment, grants NO TAX ON TIPS, NO TAX ON OVERTIME, and NO TAX ON SOCIAL SECURITY (for our Great Seniors!), and so much more. He is against all of the above, and many other incredible things. Why would anyone want to vote for a so-called âCongressman,â a RINO, at best, who wants to raise your Taxes by 68%, which is what will happen if, âTHE GREAT, BIG, BEAUTIFUL BILLâ doesnât pass. He votes, âNO!â on everything, because he thinks it makes him cool, but heâs not cool, heâs a LOSER!","https://truthsocial.com/@realDonaldTrump/114738530800440064",3892,16548,1231,0.7636,"False",13,"Tuesday","False",0,0.9913,"positive","unknown",11.6,170,0.1689,21,4,0,0,0,0,"[]","medium","True","[""AP"", ""Time""]","[]","[]","[""Third Rate"", ""the Biggest Tax Cuts in History"", ""Southern Border"", ""Great Military"", ""NO TAX ON SOCIAL SECURITY"", ""State"", ""Veterans"", ""Taxes"", ""the Great Commonwealth of Kentucky"", ""RINO"", ""LOSER"", ""NO TAX ON OVERTIME"", ""BEAUTIFUL"", ""NO TAX ON TIPS"", ""GREAT""]","[""Thomas Massie""]",0.1779,"Legal","Insult","Thomas Massie","negative","True","True"
"2634",114738606142462448,2025-06-24 13:36:28.454,"","https://truthsocial.com/@realDonaldTrump/114738606142462442",2980,13806,613,0.7935,"False",13,"Tuesday","False",0.01,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2635",114738685142153888,2025-06-24 13:56:33.891,"Stupid AOC, Alexandria Ocasio-Cortez, one of the âdumbestâ people in Congress, is now calling for my Impeachment, despite the fact that the Crooked and Corrupt Democrats have already done that twice before. The reason for her ârantingsâ is all of the Victories that the U.S.A. has had under the Trump Administration. The Democrats arenât used to WINNING, and she canât stand the concept of our Country being successful again. When we examine her Test Scores, we will find out that she is NOT qualified for office but, nevertheless, far more qualified than Crockett, who is a seriously Low IQ individual, or Ilhan Omar, who does nothing but complain about our Country, yet the Failed Country that she comes from doesnât have a Government, is drenched in Crime and Poverty, and is rated one of the WORST in the World, if itâs even rated at all. How dare âThe Mouseâ tells us how to run the United States of America! Weâre just now coming back from that Radical Left experiment with Sleepy Joe, Kamala, and âTHE AUTOPEN,â in charge. What a disaster it was! AOC should be forced to take the Cognitive Test that I just completed at Walter Reed Medical Center, as part of my Physical. As the Doctor in charge said, âPresident Trump ACED it,â meaning, I got every answer right. Instead of her constant complaining, Alexandria should go back home to Queens, where I was also brought up, and straighten out her filthy, disgusting, crime ridden streets, in the District she ârepresents,â and which she never goes to anymore. She better start worrying about her own Primary, before she thinks about beating our Great Palestinian Senator, Cryinâ Chuck Schumer, whose career is definitely on very thin ice! She and her Democrat friends have just hit the Lowest Poll Numbers in Congressional History, so go ahead and try Impeaching me, again, MAKE MY DAY!","https://truthsocial.com/@realDonaldTrump/114738685142153877",12017,52726,6019,0.7451,"False",13,"Tuesday","False",0.01,-0.9879,"negative","unknown",11.8,315,0.0806,11,4,0,0,0,0,"[]","long","False","[]","[""AOC"", ""Ocasio-Cortez"", ""Schumer""]","[""U.S.A."", ""the United States of America""]","[""Test Scores"", ""WORST"", ""the Trump Administration"", ""Radical Left"", ""the Failed Country"", ""Crockett"", ""Congress"", ""Crime and Poverty""]","[""Alexandria Ocasio-Cortez"", ""Ilhan Omar"", ""Stupid AOC""]",0.4451,"Legal","Insult","Alexandria Ocasio-Cortez","negative","True","True"
"2636",114738729363742352,2025-06-24 14:07:48.66,"Now that we have made PEACE abroad, we must finish the job here at home by passing âTHE GREAT, BIG, BEAUTIFUL BILL,â and getting the Bill to my desk, ASAP. It will be a Historic Present for THE GREAT PEOPLE OF THE UNITED STATES OF AMERICA, as we begin the Celebration of our Countryâs 250th Birthday. We are finally entering our Golden Age, which will bring unprecedented Safety, Security, and Prosperity for ALL of our Citizens. To my friends in the Senate, lock yourself in a room if you must, donât go home, and GET THE DEAL DONE THIS WEEK. Work with the House so they can pick it up, and pass it, IMMEDIATELY. NO ONE GOES ON VACATION UNTIL ITâS DONE. Everyone, most importantly the American People, will be much better off thanks to our work together. MAKE AMERICA GREAT AGAIN!","https://truthsocial.com/@realDonaldTrump/114738729363742349",4924,21664,1532,0.7704,"False",14,"Tuesday","False",0.01,0.9917,"positive","unknown",9.1,142,0.2815,33,1,0,0,0,0,"[]","medium","True","[""AP"", ""NPR""]","[]","[]","[""Country\u00e2\u0080\u0099s"", ""Senate"", ""House"", ""IMMEDIATELY"", ""ASAP"", ""BEAUTIFUL"", ""Citizens"", ""GREAT"", ""Safety, Security""]","[""Bill""]",0.0024,"Other","Call to Action","","positive","True","True"
"2637",114738848114096800,2025-06-24 14:38:00.647,"Mike Huckabee has been a GREAT Ambassador to Israel. Thank you Mike!","https://truthsocial.com/@realDonaldTrump/114738848114096807",2178,13347,393,0.8385,"False",14,"Tuesday","False",0.02,0.8236,"positive","unknown",5.4,12,0.193,1,1,0,0,0,0,"[]","short","False","[]","[]","[""Israel""]","[""GREAT""]","[""Mike Huckabee"", ""Mike""]",9e-04,"Foreign Policy","Praise","Mike Huckabee","positive","False","True"
"2638",114738881243327008,2025-06-24 14:46:26.344,"","https://truthsocial.com/@realDonaldTrump/114738881243326996",1345,5854,194,0.7918,"False",14,"Tuesday","False",0.01,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2639",114738885130053200,2025-06-24 14:47:25.68,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/114738881243326996","https://truthsocial.com/@realDonaldTrump/114738885130053215",1577,6678,253,0.7849,"False",14,"Tuesday","False",0,0,"neutral","unknown",67.8,2,0.0526,1,0,0,0,1,0,"[]","short","False","[]","[]","[]","[]","[]",0.0011,"Other","Other","","neutral","False","True"
"2640",114738897443252480,2025-06-24 14:50:33.436,"https://www.foxnews.com/politics/trump-nominated-nobel-peace-prize-over-iran-israel-ceasefire-deal","https://truthsocial.com/@realDonaldTrump/114738897443252470",2691,11308,966,0.7556,"False",14,"Tuesday","False",0,0,"neutral","unknown",220.8,1,0,0,0,0,0,1,0,"[]","short","True","[""Fox""]","[]","[]","[]","[]",7e-04,"Foreign Policy","Other","","positive","True","True"
"2641",114738973073119792,2025-06-24 15:09:47.449,"https://nypost.com/2025/06/15/opinion/nearly-1-million-illegal-immigrants-have-self-deported-under-trump-which-has-led-to-higher-wages/","https://truthsocial.com/@realDonaldTrump/114738973073119786",1825,8055,277,0.793,"False",15,"Tuesday","False",0.01,0,"neutral","unknown",291.6,1,0,0,0,0,0,1,0,"[]","short","False","[]","[]","[]","[""https://nypost.com/2025/06/15/opinion/nearly-1-million-illegal-immigrants-have-self-deported-under-trump-which-has-led-to-higher-wages/""]","[]",0.0015,"Immigration","Other","","positive","True","True"
"2642",114738975092316128,2025-06-24 15:10:18.267,"","https://truthsocial.com/@realDonaldTrump/114738975092316119",1686,6924,207,0.7853,"False",15,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2643",114738976567176288,2025-06-24 15:10:40.771,"","https://truthsocial.com/@realDonaldTrump/114738976567176291",1883,7732,400,0.772,"False",15,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2644",114739003459183360,2025-06-24 15:17:31.072,"Both Israel and Iran wanted to stop the War, equally! It was my great honor to Destroy All Nuclear facilities & capability, and then, STOP THE WAR!","https://truthsocial.com/@realDonaldTrump/114739003459183372",2483,12885,956,0.7893,"False",15,"Tuesday","False",0,-0.8873,"negative","unknown",9,27,0.1488,3,2,0,0,0,0,"[]","short","True","[""AP""]","[]","[""Iran"", ""Israel""]","[""Destroy All Nuclear facilities & capability""]","[]",0.0278,"Foreign Policy","Boast","Iran","positive","True","True"
"2645",114739026668148624,2025-06-24 15:23:25.242,"The United States is at almost $1 Trillion Dollars â This is incredible! Will be discussing it soon with the Members of NATO.","https://truthsocial.com/@realDonaldTrump/114739026668148625",1995,7156,741,0.7234,"False",15,"Tuesday","False",0,0.4753,"positive","unknown",6.9,23,0.1143,1,1,0,0,0,0,"[]","short","False","[]","[]","[""The United States""]","[""NATO""]","[]",6e-04,"Economy","Policy Statement","United States","negative","True","True"
"2646",114739087470593680,2025-06-24 15:38:53.019,"https://www.foxnews.com/opinion/gregg-jarrett-why-trumps-preemptive-strike-irans-nuclear-facilities-legal-likely-saved-lives","https://truthsocial.com/@realDonaldTrump/114739087470593694",1438,6100,260,0.7823,"False",15,"Tuesday","False",0.01,0,"neutral","unknown",244.4,1,0,0,0,0,0,1,0,"[]","short","True","[""Fox""]","[]","[]","[]","[]",9e-04,"Foreign Policy","Praise","Gregg Jarrett","positive","True","True"
"2647",114739128116733024,2025-06-24 15:49:13.193,"WHAT BIDEN DID TO THIS COUNTRY SHOULD NEVER BE FORGOTTEN!","https://truthsocial.com/@realDonaldTrump/114739128116733021",2455,10459,1009,0.7512,"False",15,"Tuesday","False",0.01,0.2401,"positive","unknown",6,10,0.9792,10,1,0,0,0,0,"[]","short","False","[]","[""Biden""]","[]","[]","[]",0.0069,"Elections","Accusation","Biden","negative","False","True"
"2648",114739131337118208,2025-06-24 15:50:02.366,"","https://truthsocial.com/@realDonaldTrump/114739131337118197",1400,6623,235,0.802,"False",15,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2649",114739141404923440,2025-06-24 15:52:36.03,"Thank you to Jeb Bush â Very much appreciated!","https://truthsocial.com/@realDonaldTrump/114739141404923452",1320,6187,291,0.7934,"False",15,"Tuesday","False",0,0.7484,"positive","unknown",6.3,9,0.1,0,1,0,0,0,0,"[]","short","True","[""AP""]","[]","[]","[]","[""Jeb Bush""]",5e-04,"Personal","Praise","Jeb Bush","positive","False","True"
"2650",114739145714247888,2025-06-24 15:53:41.745,"","https://truthsocial.com/@realDonaldTrump/114739145714247895",1567,8391,448,0.8064,"False",15,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
"2651",114739149404258368,2025-06-24 15:54:38.046,"","https://truthsocial.com/@realDonaldTrump/114739149404258358",1839,8755,411,0.7955,"False",15,"Tuesday","False",0,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","",0.002,"Other","Other","","neutral","False","False"
